phenotypes,referenceCardinality,nViolations,fitness,likelihood,generality,X2S
:242  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#Bright>  ; sh:property [ sh:path <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,724,0,724,"1,68E-19","0,0173",
:19  a sh:NodeShape ; sh:targetClass <http://schema.org/Apartment>  ; sh:property [ sh:path <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:nodeKind sh:BlankNodeOrIRI ;  ] . ,693,0,693,"9,62E-19","0,0166",
:20  a sh:NodeShape ; sh:targetClass <http://schema.org/Apartment>  ; sh:property [ sh:path <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:nodeKind sh:IRI ;  ] . ,693,0,693,"9,62E-19","0,0166",
:21  a sh:NodeShape ; sh:targetObjectsOf <http://www.opengis.net/ont/geosparql#asWKT>  ; sh:nodeKind sh:BlankNodeOrLiteral . ,658,0,658,"6,90E-18","0,0157",
:22  a sh:NodeShape ; sh:targetObjectsOf <http://www.opengis.net/ont/geosparql#asWKT>  ; sh:nodeKind sh:Literal . ,658,0,658,"6,90E-18","0,0157",
:23  a sh:NodeShape ; sh:targetObjectsOf <http://www.opengis.net/ont/geosparql#asWKT>  ; sh:nodeKind sh:IRIOrLiteral . ,658,0,658,"6,90E-18","0,0157",
:24  a sh:NodeShape ; sh:targetObjectsOf <http://www.opengis.net/ont/geosparql#asWKT>  ; sh:datatype <http://www.opengis.net/ont/geosparql#wktLiteral>  . ,658,0,658,"6,90E-18","0,0157",
:25  a sh:NodeShape ; sh:targetObjectsOf <https://ns.inria.fr/sure#hasDescription>  ; sh:nodeKind sh:BlankNodeOrIRI . ,577,0,577,"6,63E-16","0,0138",
:26  a sh:NodeShape ; sh:targetObjectsOf <https://ns.inria.fr/sure#hasDescription>  ; sh:nodeKind sh:IRIOrLiteral . ,577,0,577,"6,63E-16","0,0138",
:38  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:property [ sh:path <http://schema.org/floorSize>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:41  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/hasPrice>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:54  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:nodeKind sh:Literal ;  ] . ,577,0,577,"6,63E-16","0,0138",
:55  a sh:NodeShape ; sh:targetSubjectsOf <http://www.opengis.net/ont/geosparql#sfWithin>  ; sh:property [ sh:path <http://schema.org/floorSize>  ; sh:nodeKind sh:Literal ;  ] . ,577,0,577,"6,63E-16","0,0138",
:65  a sh:NodeShape ; sh:targetSubjectsOf <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:67  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:80  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:82  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:84  a sh:NodeShape ; sh:targetSubjectsOf <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:91  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:106  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:107  a sh:NodeShape ; sh:targetSubjectsOf <http://purl.org/dc/elements/1.1language>  ; sh:property [ sh:path <http://purl.org/dc/elements/1.1description>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:108  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasDescription>  ; sh:nodeKind sh:BlankNodeOrIRI ;  ] . ,577,0,577,"6,63E-16","0,0138",
:110  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#RealEstate>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:nodeKind sh:BlankNodeOrIRI ;  ] . ,577,0,577,"6,63E-16","0,0138",
:115  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasDescription>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:120  a sh:NodeShape ; sh:targetSubjectsOf <http://www.opengis.net/ont/geosparql#sfWithin>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:124  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/hasPrice>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasDescription>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:133  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/floorSize>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasDescription>  ; sh:nodeKind sh:IRI ;  ] . ,577,0,577,"6,63E-16","0,0138",
:140  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:nodeKind sh:Literal ;  ] . ,577,0,577,"6,63E-16","0,0138",
:146  a sh:NodeShape ; sh:targetObjectsOf <https://ns.inria.fr/sure#hasDescription>  ; sh:nodeKind sh:IRI . ,577,0,577,"6,63E-16","0,0138",
:170  a sh:NodeShape ; sh:targetClass <http://www.opengis.net/ont/sf#Point>  ; sh:property [ sh:path <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:211  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:nodeKind sh:Literal ;  ] . ,577,0,577,"6,63E-16","0,0138",
:212  a sh:NodeShape ; sh:targetSubjectsOf <http://www.opengis.net/ont/geosparql#sfWithin>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:nodeKind sh:Literal ;  ] . ,577,0,577,"6,63E-16","0,0138",
:213  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:property [ sh:path <http://schema.org/floorSize>  ; sh:nodeKind sh:Literal ;  ] . ,577,0,577,"6,63E-16","0,0138",
:214  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:216  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/floorSize>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:nodeKind sh:IRI ;  ] . ,577,0,577,"6,63E-16","0,0138",
:223  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#RealEstate>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:229  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#RealEstate>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:231  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:235  a sh:NodeShape ; sh:targetSubjectsOf <http://purl.org/dc/elements/1.1description>  ; sh:property [ sh:path <http://purl.org/dc/elements/1.1language>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#string>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:243  a sh:NodeShape ; sh:targetSubjectsOf <http://purl.org/dc/elements/1.1language>  ; sh:property [ sh:path <http://purl.org/dc/elements/1.1language>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:244  a sh:NodeShape ; sh:targetSubjectsOf <http://www.opengis.net/ont/geosparql#sfWithin>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:nodeKind sh:Literal ;  ] . ,577,0,577,"6,63E-16","0,0138",
:245  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:246  a sh:NodeShape ; sh:targetSubjectsOf <https://ns.inria.fr/sure#hasDescription>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasDescription>  ; sh:nodeKind sh:BlankNodeOrIRI ;  ] . ,577,0,577,"6,63E-16","0,0138",
:247  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:248  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#RealEstate>  ; sh:property [ sh:path <http://schema.org/floorSize>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:249  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:250  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:nodeKind sh:Literal ;  ] . ,577,0,577,"6,63E-16","0,0138",
:251  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:252  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:253  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/hasPrice>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasDescription>  ; sh:nodeKind sh:BlankNodeOrIRI ;  ] . ,577,0,577,"6,63E-16","0,0138",
:254  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/hasPrice>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:290  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/hasPrice>  ; sh:property [ sh:path <http://schema.org/floorSize>  ; sh:nodeKind sh:Literal ;  ] . ,577,0,577,"6,63E-16","0,0138",
:291  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:292  a sh:NodeShape ; sh:targetSubjectsOf <https://ns.inria.fr/sure#hasDescription>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:293  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#RealEstate>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:nodeKind sh:Literal ;  ] . ,577,0,577,"6,63E-16","0,0138",
:294  a sh:NodeShape ; sh:targetSubjectsOf <http://www.opengis.net/ont/geosparql#sfWithin>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:295  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/floorSize>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:296  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasDescription>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:325  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/floorSize>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:326  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/hasPrice>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:nodeKind sh:Literal ;  ] . ,577,0,577,"6,63E-16","0,0138",
:327  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasDescription>  ; sh:nodeKind sh:IRI ;  ] . ,577,0,577,"6,63E-16","0,0138",
:328  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/floorSize>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:nodeKind sh:BlankNodeOrIRI ;  ] . ,577,0,577,"6,63E-16","0,0138",
:329  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:property [ sh:path <http://schema.org/floorSize>  ; sh:nodeKind sh:Literal ;  ] . ,577,0,577,"6,63E-16","0,0138",
:337  a sh:NodeShape ; sh:targetSubjectsOf <https://ns.inria.fr/sure#hasDescription>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:343  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#RealEstate>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:nodeKind sh:IRI ;  ] . ,577,0,577,"6,63E-16","0,0138",
:344  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:property [ sh:path <http://schema.org/floorSize>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:353  a sh:NodeShape ; sh:targetSubjectsOf <https://ns.inria.fr/sure#hasDescription>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:nodeKind sh:Literal ;  ] . ,577,0,577,"6,63E-16","0,0138",
:354  a sh:NodeShape ; sh:targetSubjectsOf <https://ns.inria.fr/sure#hasDescription>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:355  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/floorSize>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:nodeKind sh:Literal ;  ] . ,577,0,577,"6,63E-16","0,0138",
:356  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/hasPrice>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:357  a sh:NodeShape ; sh:targetSubjectsOf <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:nodeKind sh:Literal ;  ] . ,577,0,577,"6,63E-16","0,0138",
:365  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/floorSize>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:371  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#RealEstate>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:388  a sh:NodeShape ; sh:targetClass <https://ns.inria.fr/sure#RealEstate>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:389  a sh:NodeShape ; sh:targetSubjectsOf <https://ns.inria.fr/sure#hasDescription>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:nodeKind sh:BlankNodeOrIRI ;  ] . ,577,0,577,"6,63E-16","0,0138",
:390  a sh:NodeShape ; sh:targetClass <http://www.opengis.net/ont/sf#Point>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#asWKT>  ; sh:datatype <http://www.opengis.net/ont/geosparql#wktLiteral>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:391  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:392  a sh:NodeShape ; sh:targetSubjectsOf <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:393  a sh:NodeShape ; sh:targetSubjectsOf <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:property [ sh:path <http://schema.org/floorSize>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:398  a sh:NodeShape ; sh:targetSubjectsOf <http://purl.org/dc/elements/1.1description>  ; sh:property [ sh:path <http://purl.org/dc/elements/1.1description>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,577,0,577,"6,63E-16","0,0138",
:404  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/floorSize>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:409  a sh:NodeShape ; sh:targetSubjectsOf <http://www.opengis.net/ont/geosparql#sfWithin>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:class <http://www.opengis.net/ont/sf#Point>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:422  a sh:NodeShape ; sh:targetSubjectsOf <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasDescription>  ; sh:nodeKind sh:BlankNodeOrIRI ;  ] . ,577,0,577,"6,63E-16","0,0138",
:423  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:424  a sh:NodeShape ; sh:targetSubjectsOf <http://www.opengis.net/ont/geosparql#sfWithin>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:434  a sh:NodeShape ; sh:targetSubjectsOf <http://purl.org/dc/elements/1.1language>  ; sh:property [ sh:path <http://purl.org/dc/elements/1.1language>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#string>  ;  ] . ,577,0,577,"6,63E-16","0,0138",
:39  a sh:NodeShape ; sh:targetSubjectsOf <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:property [ sh:path <http://schema.org/numberOfRooms>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,573,0,573,"8,31E-16","0,0137",
:50  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:property [ sh:path <http://schema.org/numberOfRooms>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,573,0,573,"8,31E-16","0,0137",
:53  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/numberOfRooms>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,573,0,573,"8,31E-16","0,0137",
:73  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/numberOfRooms>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,573,0,573,"8,31E-16","0,0137",
:134  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/hasPrice>  ; sh:property [ sh:path <http://schema.org/numberOfRooms>  ; sh:nodeKind sh:Literal ;  ] . ,573,0,573,"8,31E-16","0,0137",
:171  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/numberOfRooms>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,573,0,573,"8,31E-16","0,0137",
:188  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/numberOfRooms>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,573,0,573,"8,31E-16","0,0137",
:215  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/numberOfRooms>  ; sh:property [ sh:path <https://ns.inria.fr/sure#hasDescription>  ; sh:nodeKind sh:BlankNodeOrIRI ;  ] . ,573,0,573,"8,31E-16","0,0137",
:218  a sh:NodeShape ; sh:targetSubjectsOf <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:property [ sh:path <http://schema.org/numberOfRooms>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,573,0,573,"8,31E-16","0,0137",
:227  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/numberOfRooms>  ; sh:property [ sh:path <http://www.w3.org/2003/01/geo/wgs84_pos#lat>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,573,0,573,"8,31E-16","0,0137",
:234  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/numberOfRooms>  ; sh:property [ sh:path <http://schema.org/hasPrice>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,573,0,573,"8,31E-16","0,0137",
:255  a sh:NodeShape ; sh:targetSubjectsOf <https://ns.inria.fr/sure#hasDescription>  ; sh:property [ sh:path <http://schema.org/numberOfRooms>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,573,0,573,"8,31E-16","0,0137",
:256  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/numberOfRooms>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:nodeKind sh:IRI ;  ] . ,573,0,573,"8,31E-16","0,0137",
:257  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/numberOfRooms>  ; sh:property [ sh:path <http://www.opengis.net/ont/geosparql#hasGeometry>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,573,0,573,"8,31E-16","0,0137",
:335  a sh:NodeShape ; sh:targetSubjectsOf <http://schema.org/numberOfRooms>  ; sh:property [ sh:path <http://schema.org/numberOfRooms>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,573,0,573,"8,31E-16","0,0137",
:364  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:property [ sh:path <http://schema.org/numberOfRooms>  ; sh:nodeKind sh:IRIOrLiteral ;  ] . ,573,0,573,"8,31E-16","0,0137",
:367  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/2003/01/geo/wgs84_pos#long>  ; sh:property [ sh:path <http://schema.org/numberOfRooms>  ; sh:nodeKind sh:BlankNodeOrLiteral ;  ] . ,573,0,573,"8,31E-16","0,0137",
:402  a sh:NodeShape ; sh:targetSubjectsOf <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>  ; sh:property [ sh:path <http://schema.org/numberOfRooms>  ; sh:nodeKind sh:Literal ;  ] . ,573,0,573,"8,31E-16","0,0137",
:427  a sh:NodeShape ; sh:targetSubjectsOf <http://www.opengis.net/ont/geosparql#sfWithin>  ; sh:property [ sh:path <http://schema.org/numberOfRooms>  ; sh:datatype <http://www.w3.org/2001/XMLSchema#double>  ;  ] . ,573,0,573,"8,31E-16","0,0137",
